Outlet,ReceiptNumber,Date,Time,Category,Items,Quantity,Discounts,NetSales,SalesType,PaymentMethod
Agus Salim,TSBZNZ,1/2/2023,20:22:09,Milk Based,Red Velvet Latte,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZNZ,1/2/2023,20:22:09,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZO0,1/2/2023,20:25:41,Milk Based,Matcha Latte,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZO2,1/2/2023,20:27:56,Espresso Based,Black Coffee,1,0.0,25000.0,Take Away,Cash
Agus Salim,TSBZO3,1/2/2023,20:30:01,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZO4,1/2/2023,20:30:39,Signature Coffee,Kopi Sultan,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSBZO5,1/2/2023,20:31:57,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSBZO8,1/2/2023,20:47:55,Milk Based,Matcha Latte,1,0.0,32000.0,Dine In,Gopay
Agus Salim,TSBZO9,1/2/2023,20:49:00,Espresso Based,Vanilla Latte,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZOA,1/2/2023,20:51:39,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZOB,1/2/2023,20:53:33,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSBZOC,1/2/2023,20:54:15,Signature Coffee,Kopi Dewan,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSBZOL,1/3/2023,9:05:10,Signature Coffee,Kopi Sultan,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSBZOL,1/3/2023,9:05:10,Dimsum,Dimsum Mix,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZOM,1/3/2023,9:31:37,Signature Coffee,Kopi Dewan,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSBZOM,1/3/2023,9:31:37,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZOM,1/3/2023,9:31:37,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZON,1/3/2023,10:38:04,Signature Coffee,Kopi Dewan,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSBZOO,1/3/2023,10:41:58,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZOP,1/3/2023,10:51:57,Signature Coffee,Kopi Rakyat,3,0.0,60000.0,Dine In,Gopay
Agus Salim,TSBZOQ,1/3/2023,11:06:33,Signature Coffee,Kopi Rakyat,7,0.0,140000.0,Take Away,Cash
Agus Salim,TSBZOR,1/3/2023,11:34:51,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZOW,1/3/2023,12:16:43,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,BCA
Agus Salim,TSBZOW,1/3/2023,12:16:43,Side Dish,French Fries,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSBZOW,1/3/2023,12:16:43,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,BCA
Agus Salim,TSBZOX,1/3/2023,12:18:38,Signature Coffee,Kopi Rakyat,3,0.0,60000.0,Dine In,Cash
Agus Salim,TSBZP0,1/3/2023,12:38:58,Espresso Based,Coffee Latte,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZP0,1/3/2023,12:38:58,Dimsum,Dimsum Mentai,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZP0,1/3/2023,12:38:58,Main Course,Carbonara,1,0.0,48000.0,Dine In,Cash
Agus Salim,TSBZP2,1/3/2023,13:05:41,Signature Coffee,Kopi Rakyat,3,0.0,60000.0,Dine In,BCA
Agus Salim,TSBZP3,1/3/2023,13:15:19,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZP4,1/3/2023,13:18:10,Chocolate,Choco Banana,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZP5,1/3/2023,13:19:06,GoFood ,Caramel Macchiato ,1,0.0,37000.0,GoFood,GoFood
Agus Salim,TSBZP6,1/3/2023,13:27:19,Signature Coffee,Kopi Rakyat,4,0.0,80000.0,Dine In,BCA
Agus Salim,TSBZP6,1/3/2023,13:27:19,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Take Away,BCA
Agus Salim,TSBZP7,1/3/2023,13:34:55,GoFood ,Choco Vanilla ,1,0.0,25000.0,GoFood,GoFood
Agus Salim,TSBZP7,1/3/2023,13:34:55,GoFood ,Kopi Dewan ,1,0.0,24000.0,GoFood,GoFood
Agus Salim,TSBZP8,1/3/2023,13:50:42,Espresso Based,Black Coffee,1,0.0,22000.0,Dine In,Gopay
Agus Salim,TSBZPA,1/3/2023,13:55:05,Signature Coffee,Kopi Rakyat,3,0.0,60000.0,Dine In,Gopay
Agus Salim,TSBZPA,1/3/2023,13:55:05,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZPB,1/3/2023,14:03:57,Dessert,Pisang Goreng Caramel,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZPB,1/3/2023,14:03:57,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZPB,1/3/2023,14:03:57,Signature Coffee,Kopi Sultan,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSBZPC,1/3/2023,14:04:44,GoFood ,Kopi Rakyat ,2,0.0,36000.0,Dine In,GoFood
Agus Salim,TSBZPC,1/3/2023,14:04:44,GoFood ,Thai Tea ,2,0.0,44000.0,Dine In,GoFood
Agus Salim,TSBZPD,1/3/2023,14:04:51,GoFood ,Choco Origin ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,TSBZPD,1/3/2023,14:04:51,GoFood ,Kopi Sultan ,1,0.0,24000.0,GoFood,GoFood
Agus Salim,TSBZPF,1/3/2023,14:12:01,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZPG,1/3/2023,14:25:28,Signature Coffee,Kopi Sultan,1,0.0,32000.0,Take Away,Cash
Agus Salim,TSBZPH,1/3/2023,14:32:49,Milk Based,Mango Milk,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZPJ,1/3/2023,14:40:25,GoFood ,Kopi Sultan ,2,0.0,48000.0,GoFood,GoFood
Agus Salim,TSBZPJ,1/3/2023,14:40:25,GoFood ,Kopi Rakyat ,2,0.0,36000.0,GoFood,GoFood
Agus Salim,TSBZPK,1/3/2023,14:43:35,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZPK,1/3/2023,14:43:35,Chocolate,Choco Origin,1,0.0,25000.0,Dine In,Cash
Agus Salim,TSBZPL,1/3/2023,14:44:31,Chocolate,Choco Vanilla,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZPN,1/3/2023,15:06:28,Signature Coffee,Kopi Rakyat,3,0.0,60000.0,Dine In,Gopay
Agus Salim,TSBZPN,1/3/2023,15:06:28,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZPR,1/3/2023,15:29:56,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Take Away,Gopay
Agus Salim,TSBZPS,1/3/2023,15:30:45,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Take Away,Cash
Agus Salim,TSBZPU,1/3/2023,15:49:34,Milk Based,Raspberry Milk,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZPU,1/3/2023,15:49:34,Signature Coffee,Kopi Rakyat,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSBZPW,1/3/2023,16:04:38,Signature Coffee,Kopi Rakyat,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSBZPX,1/3/2023,16:06:32,GoFood ,Kopi Rakyat ,3,0.0,54000.0,GoFood,GoFood
Agus Salim,TSBZPY,1/3/2023,16:15:10,Signature Coffee,Kopi Rakyat,2,0.0,40000.0,Take Away,Gopay
Agus Salim,TSBZPZ,1/3/2023,16:16:10,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZQ0,1/3/2023,16:24:54,Signature Coffee,Kopi Dewan,1,0.0,32000.0,Dine In,BCA
Agus Salim,TSBZQ0,1/3/2023,16:24:54,Tea,Lemon Tea,1,0.0,26000.0,Dine In,BCA
Agus Salim,TSBZQ2,1/3/2023,16:46:14,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZQ3,1/3/2023,16:56:23,Milk Based,Matcha Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZQ4,1/3/2023,16:57:55,Signature Coffee,Kopi Dewan,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSBZQ6,1/3/2023,17:15:13,Espresso Based,Caramel Macchiato,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSBZQ8,1/3/2023,17:35:47,Signature Coffee,Kopi Rakyat,15,60000.0,240000.0,Dine In,Cash
Agus Salim,TSBZQ8,1/3/2023,17:35:47,Signature Coffee,Kopi Sultan,15,81000.0,324000.0,Dine In,Cash
Agus Salim,TSBZQ8,1/3/2023,17:35:47,Milk Based,Matcha Latte,10,56000.0,224000.0,Dine In,Cash
Agus Salim,TSBZQ8,1/3/2023,17:35:47,Mocktail,Blue Lime,10,56000.0,224000.0,Dine In,Cash
Agus Salim,TSBZQ8,1/3/2023,17:35:47,Milk Based,Raspberry Milk,20,100000.0,400000.0,Dine In,Cash
Agus Salim,TSBZQ8,1/3/2023,17:35:47,Mocktail,Mango Breeze,10,56000.0,224000.0,Dine In,Cash
Agus Salim,TSBZQ8,1/3/2023,17:35:47,Chocolate,Choco Hazelnut,10,56000.0,224000.0,Dine In,Cash
Agus Salim,TSBZQB,1/3/2023,18:10:15,Side Dish,French Fries,1,0.0,26000.0,Dine In,ShopeeFood
Agus Salim,TSBZQD,1/3/2023,18:20:55,Signature Coffee,Kopi Dewan,1,0.0,27000.0,Dine In,Gopay
Agus Salim,TSBZQE,1/3/2023,19:28:24,GoFood ,Kopi Rakyat ,1,0.0,18000.0,Dine In,GoFood
Agus Salim,TSBZQE,1/3/2023,19:28:24,GoFood ,Kopi Sultan ,1,0.0,24000.0,Dine In,GoFood
Agus Salim,TSBZQF,1/3/2023,19:50:22,Milk Based,Mango Milk,1,0.0,25000.0,Dine In,Cash
Agus Salim,TSBZQF,1/3/2023,19:50:22,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZQF,1/3/2023,19:50:22,Signature Coffee,Kopi Dewan,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSBZQI,1/3/2023,20:15:33,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZQJ,1/3/2023,20:18:19,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZQK,1/3/2023,20:20:30,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZQK,1/3/2023,20:20:30,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZQM,1/3/2023,20:26:15,Milk Based,Mango Milk,2,0.0,56000.0,Dine In,Cash
Agus Salim,TSBZQN,1/3/2023,20:29:27,Chocolate,Choco Origin,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZQN,1/3/2023,20:29:27,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZQO,1/3/2023,20:30:15,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZQO,1/3/2023,20:30:15,Espresso Based,Vanilla Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZQP,1/3/2023,20:31:23,Milk Based,Matcha Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZQQ,1/3/2023,20:32:22,Espresso Based,Black Coffee,1,0.0,22000.0,Dine In,Cash
Agus Salim,TSBZQQ,1/3/2023,20:32:22,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZQR,1/3/2023,20:32:52,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZQS,1/3/2023,20:36:49,Espresso Based,Black Coffee,1,0.0,25000.0,Dine In,Gopay
Agus Salim,TSBZQS,1/3/2023,20:36:49,Chocolate,Choco Origin,1,0.0,25000.0,Dine In,Gopay
Agus Salim,TSBZQS,1/3/2023,20:36:49,Chocolate,Choco Banana,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSBZQT,1/3/2023,20:37:17,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZQW,1/3/2023,20:49:22,Shopee ,Pisang Goreng Caramel ,1,0.0,28000.0,Shopee Food,ShopeeFood
Agus Salim,TSBZQY,1/3/2023,20:49:42,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZQZ,1/3/2023,20:50:27,Espresso Based,Cappucino,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSBZRF,1/4/2023,8:19:43,Milk Based,Matcha Latte,1,0.0,32000.0,Dine In,Gopay
Agus Salim,TSBZRG,1/4/2023,9:57:56,Espresso Based,Vanilla Latte,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZRH,1/4/2023,10:14:35,Signature Coffee,Kopi Rakyat,1,2600.0,23400.0,Dine In,Gopay
Agus Salim,TSBZRH,1/4/2023,10:14:35,Signature Coffee,Kopi Sultan,1,3200.0,28800.0,Dine In,Gopay
Agus Salim,TSBZRI,1/4/2023,10:26:50,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZRJ,1/4/2023,10:30:30,Signature Coffee,Kopi Sultan,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSBZRJ,1/4/2023,10:30:30,Dimsum,Dimsum Mentai,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZRL,1/4/2023,10:40:10,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,BCA
Agus Salim,TSBZRM,1/4/2023,11:11:37,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZRN,1/4/2023,11:15:39,Espresso Based,Vanilla Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZRN,1/4/2023,11:15:39,Dimsum,Dimsum Mix,2,0.0,52000.0,Dine In,Cash
Agus Salim,TSBZRP,1/4/2023,11:18:44,GoFood ,Kopi Rakyat ,3,0.0,54000.0,GoFood,GoFood
Agus Salim,TSBZRR,1/4/2023,12:02:01,Chocolate,Choco Hazelnut,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZRR,1/4/2023,12:02:01,Milk Based,Red Velvet Latte,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSBZRU,1/4/2023,12:15:50,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZRV,1/4/2023,12:18:54,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZRW,1/4/2023,12:31:47,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZRX,1/4/2023,12:33:46,GoFood ,Kopi Rakyat ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,TSBZRY,1/4/2023,12:40:20,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZRZ,1/4/2023,12:44:37,Signature Coffee,Kopi Rakyat,3,7800.0,70200.0,Dine In,Gopay
Agus Salim,TSBZRZ,1/4/2023,12:44:37,Milk Based,Thai Tea,1,2800.0,25200.0,Dine In,Gopay
Agus Salim,TSBZS0,1/4/2023,12:44:57,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZS1,1/4/2023,13:05:31,Main Course,Carbonara,1,0.0,48000.0,Shopee Food,ShopeeFood
Agus Salim,TSBZS3,1/4/2023,13:13:35,Signature Coffee,Kopi Sultan,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSBZS4,1/4/2023,13:14:20,Milk Based,Matcha Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZS7,1/4/2023,13:24:40,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZS7,1/4/2023,13:24:40,Espresso Based,Cappucino,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZS8,1/4/2023,13:31:54,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZS8,1/4/2023,13:31:54,Espresso Based,Cappucino,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZS9,1/4/2023,13:33:10,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZSA,1/4/2023,13:48:35,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZSA,1/4/2023,13:48:35,GoFood ,Choco Hazelnut ,1,0.0,25000.0,GoFood,GoFood
Agus Salim,TSBZSB,1/4/2023,13:48:53,Signature Coffee,Kopi Rakyat,1,0.0,24000.0,Dine In,Cash
Agus Salim,TSBZSD,1/4/2023,14:13:26,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZ,1/4/2023,14:43:18,Signature Coffee,Kopi Sultan,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSBZSG,1/4/2023,14:45:04,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZSH,1/4/2023,14:47:51,Espresso Based,Cappucino,1,2600.0,23400.0,Dine In,Cash
Agus Salim,TSBZSI,1/4/2023,14:58:11,Dimsum,Dimsum Mix,1,2600.0,23400.0,Take Away,Cash
Agus Salim,TSBZSJ,1/4/2023,15:04:50,Side Dish,Sosis Bakar,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZSJ,1/4/2023,15:04:50,Chocolate,Choco Origin,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZSJ,1/4/2023,15:04:50,Mocktail,Blue Lime,1,0.0,33000.0,Dine In,Cash
Agus Salim,TSBZSK,1/4/2023,15:09:59,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZSS,1/4/2023,16:46:57,Signature Coffee,Kopi Rakyat,3,12000.0,48000.0,Dine In,Gopay
Agus Salim,TSBZSS,1/4/2023,16:46:57,Chocolate,Choco Origin,1,5000.0,20000.0,Dine In,Gopay
Agus Salim,TSBZST,1/4/2023,16:48:01,Signature Coffee,Kopi Dewan,1,0.0,27000.0,Dine In,Cash
Agus Salim,TSBZSU,1/4/2023,16:48:30,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZSW,1/4/2023,18:03:24,Main Course,Carbonara,1,0.0,48000.0,Dine In,Cash
Agus Salim,TSBZSW,1/4/2023,18:03:24,Espresso Based,Caramel Macchiato,1,0.0,35000.0,Dine In,Cash
Agus Salim,TSBZSW,1/4/2023,18:03:24,Milk Based,Matcha Latte,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSBZSX,1/4/2023,19:00:09,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Gopay
Agus Salim,TSBZSX,1/4/2023,19:00:09,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZSX,1/4/2023,19:00:09,Chocolate,Choco Origin,1,0.0,25000.0,Dine In,Gopay
Agus Salim,TSBZSZ,1/4/2023,19:08:19,Milk Based,Matcha Latte,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZT1,1/4/2023,19:28:34,Tea,Lychee Tea,2,0.0,52000.0,Dine In,Gopay
Agus Salim,TSBZT2,1/4/2023,19:46:04,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZT2,1/4/2023,19:46:04,Milk Based,Mango Milk,1,0.0,25000.0,Dine In,Gopay
Agus Salim,TSBZT5,1/4/2023,20:22:36,Signature Coffee,Kopi Rakyat,2,0.0,40000.0,Dine In,Gopay
Agus Salim,TSBZT5,1/4/2023,20:22:36,Main Course,Carbonara,1,0.0,48000.0,Dine In,Gopay
Agus Salim,TSBZT5,1/4/2023,20:22:36,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZT5,1/4/2023,20:22:36,Tea,Lychee Tea,1,0.0,18000.0,Dine In,Gopay
Agus Salim,TSBZTJ,1/5/2023,9:58:05,Espresso Based,Hazelnut Latte,1,0.0,30000.0,Dine In,Gopay
Agus Salim,TSBZTJ,1/5/2023,9:58:05,Side Dish,Sosis Bakar,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZTK,1/5/2023,10:35:03,Chocolate,Choco Vanilla,1,0.0,28000.0,Dine In,Gopay
Agus Salim,TSBZTM,1/5/2023,10:57:46,GoFood ,Raspberry Milk ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,TSBZTM,1/5/2023,10:57:46,GoFood ,Kopi Sultan ,1,0.0,24000.0,GoFood,GoFood
Agus Salim,TSBZTM,1/5/2023,10:57:46,GoFood ,Kopi Sultan ,1,0.0,24000.0,GoFood,GoFood
Agus Salim,TSBZTM,1/5/2023,10:57:46,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZTM,1/5/2023,10:57:46,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZTN,1/5/2023,11:00:37,Dimsum,Dimsum Mentai,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSBZTN,1/5/2023,11:00:37,Espresso Based,Caramel Macchiato,1,0.0,30000.0,Dine In,BCA
Agus Salim,TSBZTN,1/5/2023,11:00:37,Espresso Based,Caramel Latte,1,0.0,28000.0,Dine In,BCA
Agus Salim,TSBZTO,1/5/2023,11:02:28,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZTP,1/5/2023,11:28:08,GoFood ,Caramel Macchiato ,1,0.0,27000.0,GoFood,GoFood
Agus Salim,TSBZTR,1/5/2023,11:50:49,Milk Based,Raspberry Milk,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZTS,1/5/2023,11:52:55,Milk Based,Raspberry Milk,2,0.0,50000.0,Dine In,Cash
Agus Salim,TSBZTS,1/5/2023,11:52:55,Espresso Based,Caramel Latte,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZTU,1/5/2023,12:04:18,Tea,Lychee Tea,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZTX,1/5/2023,12:10:40,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZTX,1/5/2023,12:10:40,Signature Coffee,Kopi Dewan,1,0.0,32000.0,Dine In,Cash
Agus Salim,TSBZTY,1/5/2023,12:15:27,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Take Away,Cash
Agus Salim,TSBZU0,1/5/2023,12:22:00,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZU3,1/5/2023,13:00:11,Espresso Based,Caramel Macchiato,1,0.0,35000.0,Dine In,Gopay
Agus Salim,TSBZU3,1/5/2023,13:00:11,Milk Based,Red Velvet Latte,1,0.0,32000.0,Dine In,Gopay
Agus Salim,TSBZU4,1/5/2023,13:01:07,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZU5,1/5/2023,13:02:41,Side Dish,French Fries,1,0.0,26000.0,Dine In,Gopay
Agus Salim,TSBZU6,1/5/2023,13:04:52,Tea,Lemon Tea,2,0.0,52000.0,Dine In,Cash
Agus Salim,TSBZU9,1/5/2023,13:21:30,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUA,1/5/2023,13:43:59,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Take Away,Cash
Agus Salim,TSBZUD,1/5/2023,13:55:19,Espresso Based,Caramel Macchiato,1,0.0,35000.0,Dine In,Gopay
Agus Salim,TSBZUE,1/5/2023,13:57:56,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUF,1/5/2023,14:02:39,Milk Based,Red Velvet Latte,1,3200.0,28800.0,Take Away,Gopay
Agus Salim,TSBZUG,1/5/2023,14:05:25,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUH,1/5/2023,14:05:39,GoFood ,Kopi Rakyat ,4,0.0,72000.0,GoFood,GoFood
Agus Salim,TSBZUJ,1/5/2023,14:13:03,Espresso Based,Cappucino,1,0.0,30000.0,Dine In,Cash
Agus Salim,TSBZUK,1/5/2023,14:15:33,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZUK,1/5/2023,14:15:33,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZUK,1/5/2023,14:15:33,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZUL,1/5/2023,14:19:37,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUM,1/5/2023,14:23:29,Side Dish,French Fries,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUN,1/5/2023,14:28:53,Chocolate,Choco Origin,1,0.0,25000.0,Dine In,BCA
Agus Salim,TSBZUN,1/5/2023,14:28:53,Signature Coffee,Kopi Sultan,1,0.0,27000.0,Dine In,BCA
Agus Salim,TSBZUP,1/5/2023,14:43:48,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZUP,1/5/2023,14:43:48,GoFood ,Kopi Rakyat ,1,0.0,18000.0,GoFood,GoFood
Agus Salim,TSBZUR,1/5/2023,14:53:39,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Take Away,Cash
Agus Salim,TSBZUS,1/5/2023,14:55:21,Signature Coffee,Kopi Rakyat,1,2000.0,18000.0,Dine In,BCA
Agus Salim,TSBZUT,1/5/2023,14:56:57,Side Dish,Sosis Bakar,1,0.0,28000.0,Dine In,Cash
Agus Salim,TSBZUU,1/5/2023,14:58:59,GoFood ,French Fries ,1,0.0,31200.0,GoFood,GoFood
Agus Salim,TSBZUU,1/5/2023,14:58:59,GoFood ,Kopi Sultan ,1,0.0,24000.0,GoFood,GoFood
Agus Salim,TSBZUV,1/5/2023,15:00:36,Espresso Based,Cappucino,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUV,1/5/2023,15:00:36,Espresso Based,Coffee Latte,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUX,1/5/2023,15:04:30,Signature Coffee,Kopi Rakyat,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUY,1/5/2023,15:08:02,Espresso Based,Cappucino,1,0.0,26000.0,Dine In,Cash
Agus Salim,TSBZUY,1/5/2023,15:08:02,Signature Coffee,Kopi Rakyat,1,0.0,20000.0,Dine In,Cash
Agus Salim,TSBZV2,1/5/2023,15:22:43,Main Course,Bolognaise,3,24000.0,96000.0,Dine In,Cash
Agus Salim,TSBZV4,1/5/2023,15:52:33,Shopee , ,1,0.0,40000.0,Shopee Food,ShopeeFood
